"","parent_location","country","sex","cause","cause_indicator","pollution_type","value","low_value","high_value"
"9390","Western Pacific","New Zealand","Female","Total","ENVCAUSE000","household",0,0,0
"9391","Western Pacific","New Zealand","Both sexes","Total","ENVCAUSE000","ambient",7.18,4.67,10.79
"9392","Western Pacific","New Zealand","Both sexes","Total","ENVCAUSE000","ambient and household",7.18,4.67,10.79
"9393","Western Pacific","New Zealand","Both sexes","Total","ENVCAUSE000","household",0,0,0
"9394","Western Pacific","New Zealand","Male","Total","ENVCAUSE000","ambient",8.64,5.74,12.2
"9395","Western Pacific","New Zealand","Male","Total","ENVCAUSE000","ambient and household",8.64,5.74,12.2
"9396","Western Pacific","New Zealand","Male","Total","ENVCAUSE000","household",0,0,0
"9397","Western Pacific","Papua New Guinea","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.26,0.12,0.44
"9398","Western Pacific","Papua New Guinea","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",2.19,1.75,2.59
"9399","Western Pacific","Papua New Guinea","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","household",1.93,1.63,2.15
"9400","Western Pacific","Papua New Guinea","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.43,0.2,0.73
"9401","Western Pacific","Papua New Guinea","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",3.26,2.5,3.99
"9402","Western Pacific","Papua New Guinea","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","household",2.83,2.3,3.26
"9403","Western Pacific","Papua New Guinea","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.63,0.29,1.08
"9404","Western Pacific","Papua New Guinea","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",4.52,3.28,5.7
"9405","Western Pacific","Papua New Guinea","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","household",3.89,2.99,4.62
"9406","Western Pacific","Papua New Guinea","Both sexes","Stroke","ENVCAUSE114","ambient",10.05,7.35,13.41
"9407","Western Pacific","Papua New Guinea","Both sexes","Stroke","ENVCAUSE114","ambient and household",35.2,29.44,40.82
"9408","Western Pacific","Papua New Guinea","Both sexes","Stroke","ENVCAUSE114","household",25.15,22.09,27.41
"9409","Western Pacific","Papua New Guinea","Male","Stroke","ENVCAUSE114","ambient",10.93,7.99,14.32
"9410","Western Pacific","Papua New Guinea","Male","Stroke","ENVCAUSE114","ambient and household",36.46,30.35,42.77
"9411","Western Pacific","Papua New Guinea","Male","Stroke","ENVCAUSE114","household",25.53,22.36,28.45
"9412","Western Pacific","Papua New Guinea","Female","Ischaemic heart disease","ENVCAUSE113","ambient",14.67,11.35,17.75
"9413","Western Pacific","Papua New Guinea","Female","Ischaemic heart disease","ENVCAUSE113","ambient and household",43.84,37.01,49.82
"9414","Western Pacific","Papua New Guinea","Female","Ischaemic heart disease","ENVCAUSE113","household",29.17,25.66,32.07
"9415","Western Pacific","Papua New Guinea","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient",19.68,15.61,23.68
"9416","Western Pacific","Papua New Guinea","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient and household",56.29,47.91,63.91
"9417","Western Pacific","Papua New Guinea","Both sexes","Ischaemic heart disease","ENVCAUSE113","household",36.61,32.3,40.23
"9418","Western Pacific","Papua New Guinea","Male","Ischaemic heart disease","ENVCAUSE113","ambient",25.09,19.87,30.23
"9419","Western Pacific","Papua New Guinea","Male","Ischaemic heart disease","ENVCAUSE113","ambient and household",69.45,59.33,79.35
"9420","Western Pacific","Papua New Guinea","Male","Ischaemic heart disease","ENVCAUSE113","household",44.36,39.46,49.12
"9421","Western Pacific","Papua New Guinea","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",3.32,1.25,6
"9422","Western Pacific","Papua New Guinea","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",15.72,11.99,18.49
"9423","Western Pacific","Papua New Guinea","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","household",12.4,10.74,12.49
"9424","Western Pacific","Papua New Guinea","Female","Total","ENVCAUSE000","ambient",32.96,26.39,41.59
"9425","Western Pacific","Papua New Guinea","Female","Total","ENVCAUSE000","ambient and household",125.3,110.3,137.4
"9426","Western Pacific","Papua New Guinea","Female","Total","ENVCAUSE000","household",92.34,83.91,95.81
"9427","Western Pacific","Papua New Guinea","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",4.88,1.83,8.79
"9428","Western Pacific","Papua New Guinea","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",20.82,13.67,26.25
"9429","Western Pacific","Papua New Guinea","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","household",15.94,11.84,17.46
"9430","Western Pacific","Papua New Guinea","Both sexes","Total","ENVCAUSE000","ambient",41.9,33.56,52.94
"9431","Western Pacific","Papua New Guinea","Both sexes","Total","ENVCAUSE000","ambient and household",152,133.9,166.2
"9432","Western Pacific","Papua New Guinea","Both sexes","Total","ENVCAUSE000","household",110.1,100.34,113.26
"9433","Western Pacific","Papua New Guinea","Female","Lower respiratory infections","ENVCAUSE039","ambient",5.4,1.75,10.56
"9434","Western Pacific","Papua New Guinea","Female","Lower respiratory infections","ENVCAUSE039","ambient and household",29.51,24.08,33.87
"9435","Western Pacific","Papua New Guinea","Female","Lower respiratory infections","ENVCAUSE039","household",24.11,22.33,23.31
"9436","Western Pacific","Papua New Guinea","Male","Total","ENVCAUSE000","ambient",52.47,41.87,65.82
"9437","Western Pacific","Papua New Guinea","Male","Total","ENVCAUSE000","ambient and household",183.8,161.2,204.1
"9438","Western Pacific","Papua New Guinea","Male","Total","ENVCAUSE000","household",131.33,119.33,138.28
"9439","Western Pacific","Papua New Guinea","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient",6.87,2.23,13.44
"9440","Western Pacific","Papua New Guinea","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient and household",36.47,29.62,42.09
"9441","Western Pacific","Papua New Guinea","Both sexes","Lower respiratory infections","ENVCAUSE039","household",29.6,27.39,28.65
"9442","Western Pacific","Papua New Guinea","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",7.11,2.67,12.83
"9443","Western Pacific","Papua New Guinea","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",28.31,12.29,40.12
"9444","Western Pacific","Papua New Guinea","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","household",21.2,9.62,27.29
"9445","Western Pacific","Papua New Guinea","Male","Lower respiratory infections","ENVCAUSE039","ambient",8.71,2.83,17.04
"9446","Western Pacific","Papua New Guinea","Male","Lower respiratory infections","ENVCAUSE039","ambient and household",45.09,36.5,52.22
"9447","Western Pacific","Papua New Guinea","Male","Lower respiratory infections","ENVCAUSE039","household",36.38,33.67,35.18
"9448","Western Pacific","Papua New Guinea","Female","Stroke","ENVCAUSE114","ambient",9.31,6.79,12.82
"9449","Western Pacific","Papua New Guinea","Female","Stroke","ENVCAUSE114","ambient and household",34.06,28.59,39.39
"9450","Western Pacific","Papua New Guinea","Female","Stroke","ENVCAUSE114","household",24.75,21.8,26.57
"9451","Western Pacific","Philippines","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",0.91,0.48,1.45
"9452","Western Pacific","Philippines","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",4.31,3.1,5.42
"9453","Western Pacific","Philippines","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","household",3.4,2.62,3.97
"9454","Western Pacific","Philippines","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",1.64,0.87,2.6
"9455","Western Pacific","Philippines","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",6.85,4.86,8.85
"9456","Western Pacific","Philippines","Both sexes","Trachea, bronchus, lung cancers","ENVCAUSE068","household",5.21,3.99,6.25
"9457","Western Pacific","Philippines","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",11.53,5.47,19.15
"9458","Western Pacific","Philippines","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",30.29,13.85,43.87
"9459","Western Pacific","Philippines","Male","Chronic obstructive pulmonary disease","ENVCAUSE118","household",18.76,8.38,24.72
"9460","Western Pacific","Philippines","Female","Stroke","ENVCAUSE114","ambient",12.13,9.26,16.01
"9461","Western Pacific","Philippines","Female","Stroke","ENVCAUSE114","ambient and household",30.74,23.84,37.7
"9462","Western Pacific","Philippines","Female","Stroke","ENVCAUSE114","household",18.61,14.58,21.69
"9463","Western Pacific","Philippines","Both sexes","Stroke","ENVCAUSE114","ambient",15.13,11.68,19.13
"9464","Western Pacific","Philippines","Both sexes","Stroke","ENVCAUSE114","ambient and household",36.7,28.58,44.48
"9465","Western Pacific","Philippines","Both sexes","Stroke","ENVCAUSE114","household",21.57,16.9,25.35
"9466","Western Pacific","Philippines","Female","Lower respiratory infections","ENVCAUSE039","ambient",16.84,8.37,27.1
"9467","Western Pacific","Philippines","Female","Lower respiratory infections","ENVCAUSE039","ambient and household",55.04,41.87,66.21
"9468","Western Pacific","Philippines","Female","Lower respiratory infections","ENVCAUSE039","household",38.2,33.5,39.11
"9469","Western Pacific","Philippines","Male","Stroke","ENVCAUSE114","ambient",18.44,14.31,22.9
"9470","Western Pacific","Philippines","Male","Stroke","ENVCAUSE114","ambient and household",43.11,33.34,52.24
"9471","Western Pacific","Philippines","Male","Stroke","ENVCAUSE114","household",24.67,19.03,29.34
"9472","Western Pacific","Philippines","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient",19.32,9.61,31.09
"9473","Western Pacific","Philippines","Both sexes","Lower respiratory infections","ENVCAUSE039","ambient and household",61.2,46.84,73.85
"9474","Western Pacific","Philippines","Both sexes","Lower respiratory infections","ENVCAUSE039","household",41.88,37.23,42.76
"9475","Western Pacific","Philippines","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",2.55,1.34,4.04
"9476","Western Pacific","Philippines","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",10.02,6.82,13.35
"9477","Western Pacific","Philippines","Male","Trachea, bronchus, lung cancers","ENVCAUSE068","household",7.47,5.48,9.31
"9478","Western Pacific","Philippines","Female","Ischaemic heart disease","ENVCAUSE113","ambient",21.52,16.83,25.9
"9479","Western Pacific","Philippines","Female","Ischaemic heart disease","ENVCAUSE113","ambient and household",47.2,37.4,56.3
"9480","Western Pacific","Philippines","Female","Ischaemic heart disease","ENVCAUSE113","household",25.68,20.57,30.4
"9481","Western Pacific","Philippines","Male","Lower respiratory infections","ENVCAUSE039","ambient",22.4,11.14,36.05
"9482","Western Pacific","Philippines","Male","Lower respiratory infections","ENVCAUSE039","ambient and household",68.49,51.73,83.24
"9483","Western Pacific","Philippines","Male","Lower respiratory infections","ENVCAUSE039","household",46.09,40.59,47.19
"9484","Western Pacific","Philippines","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient",28.34,23.07,33.13
"9485","Western Pacific","Philippines","Both sexes","Ischaemic heart disease","ENVCAUSE113","ambient and household",59.91,47.89,69.9
"9486","Western Pacific","Philippines","Both sexes","Ischaemic heart disease","ENVCAUSE113","household",31.57,24.82,36.77
"9487","Western Pacific","Philippines","Male","Ischaemic heart disease","ENVCAUSE113","ambient",35.8,29.44,41.69
"9488","Western Pacific","Philippines","Male","Ischaemic heart disease","ENVCAUSE113","ambient and household",73.5,59.5,85.96
"9489","Western Pacific","Philippines","Male","Ischaemic heart disease","ENVCAUSE113","household",37.7,30.06,44.27
"9490","Western Pacific","Philippines","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",4.33,2.05,7.19
"9491","Western Pacific","Philippines","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",13.36,9.7,16.37
"9492","Western Pacific","Philippines","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","household",9.03,7.65,9.18
"9493","Western Pacific","Philippines","Female","Total","ENVCAUSE000","ambient",55.72,45.48,67.65
"9494","Western Pacific","Philippines","Female","Total","ENVCAUSE000","ambient and household",150.7,122.6,173.8
"9495","Western Pacific","Philippines","Female","Total","ENVCAUSE000","household",94.98,77.12,106.15
"9496","Western Pacific","Philippines","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",7.36,3.49,12.21
"9497","Western Pacific","Philippines","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",20.51,12.5,27.11
"9498","Western Pacific","Philippines","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","household",13.15,9.01,14.9
"9499","Western Pacific","Philippines","Both sexes","Total","ENVCAUSE000","ambient",71.79,59.51,85.86
"9500","Western Pacific","Philippines","Both sexes","Total","ENVCAUSE000","ambient and household",185.2,150.2,212.2
"9501","Western Pacific","Philippines","Both sexes","Total","ENVCAUSE000","household",113.41,90.69,126.34
"9502","Western Pacific","Philippines","Male","Total","ENVCAUSE000","ambient",90.72,76.43,107.1
"9503","Western Pacific","Philippines","Male","Total","ENVCAUSE000","ambient and household",225.4,181.6,260.8
"9504","Western Pacific","Philippines","Male","Total","ENVCAUSE000","household",134.68,105.17,153.7
"9505","Western Pacific","Republic of Korea","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",1.4,0.74,2.19
"9506","Western Pacific","Republic of Korea","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",1.6,0.83,2.64
"9507","Western Pacific","Republic of Korea","Female","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.2,0.09,0.45
"9508","Western Pacific","Republic of Korea","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient",1.47,0.82,2.23
"9509","Western Pacific","Republic of Korea","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","ambient and household",1.83,0.92,3.4
"9510","Western Pacific","Republic of Korea","Female","Trachea, bronchus, lung cancers","ENVCAUSE068","household",0.36,0.1,1.17
"9511","Western Pacific","Republic of Korea","Female","Total","ENVCAUSE000","ambient",12.42,10.13,15.35
"9512","Western Pacific","Republic of Korea","Female","Total","ENVCAUSE000","ambient and household",14.01,10.6,20.58
"9513","Western Pacific","Republic of Korea","Female","Total","ENVCAUSE000","household",1.59,0.469999999999999,5.23
"9514","Western Pacific","Republic of Korea","Both sexes","Total","ENVCAUSE000","ambient",18.31,15.3,21.99
"9515","Western Pacific","Republic of Korea","Both sexes","Total","ENVCAUSE000","ambient and household",20.48,15.88,29.53
"9516","Western Pacific","Republic of Korea","Both sexes","Total","ENVCAUSE000","household",2.17,0.58,7.54
"9517","Western Pacific","Republic of Korea","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient",2.38,1.27,3.74
"9518","Western Pacific","Republic of Korea","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","ambient and household",2.68,1.39,4.23
"9519","Western Pacific","Republic of Korea","Both sexes","Chronic obstructive pulmonary disease","ENVCAUSE118","household",0.3,0.12,0.49
